event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
218436538,346101,Trent Alexander-Arnold,England,2499931,2018-01-01 15:00:00,"Burnley - Liverpool, 1 - 2",1612,Liverpool,Burnley,1H,1947.574063,Pass,Cross,96,79,90,32,402|801|1801,Right|high|accurate
218436590,346101,Trent Alexander-Arnold,England,2499931,2018-01-01 15:00:00,"Burnley - Liverpool, 1 - 2",1612,Liverpool,Burnley,1H,2155.573964,Pass,Cross,69,87,81,56,401|1802,Left|not accurate
218437045,346101,Trent Alexander-Arnold,England,2499931,2018-01-01 15:00:00,"Burnley - Liverpool, 1 - 2",1612,Liverpool,Burnley,2H,904.010331,Pass,Cross,88,94,82,49,402|1801,Right|accurate
218437105,346101,Trent Alexander-Arnold,England,2499931,2018-01-01 15:00:00,"Burnley - Liverpool, 1 - 2",1612,Liverpool,Burnley,2H,1093.7761380000002,Pass,Cross,82,91,88,60,402|1802,Right|not accurate
218437176,346101,Trent Alexander-Arnold,England,2499931,2018-01-01 15:00:00,"Burnley - Liverpool, 1 - 2",1612,Liverpool,Burnley,2H,1217.8366530000003,Pass,Cross,89,70,100,100,402|2101|1802,Right|blocked|not accurate
218437276,346101,Trent Alexander-Arnold,England,2499931,2018-01-01 15:00:00,"Burnley - Liverpool, 1 - 2",1612,Liverpool,Burnley,2H,1670.9151499999998,Pass,Cross,72,77,96,28,402|801|1802,Right|high|not accurate
226139312,346101,Trent Alexander-Arnold,England,2499975,2018-02-04 16:30:00,"Liverpool - Tottenham Hotspur, 2 - 2",1612,Liverpool,Tottenham Hotspur,1H,1266.841223,Pass,Cross,78,88,90,56,302|402|801|1801,keyPass|Right|high|accurate
226139437,346101,Trent Alexander-Arnold,England,2499975,2018-02-04 16:30:00,"Liverpool - Tottenham Hotspur, 2 - 2",1612,Liverpool,Tottenham Hotspur,1H,2162.659588,Pass,Cross,89,87,92,54,402|1802,Right|not accurate
226139533,346101,Trent Alexander-Arnold,England,2499975,2018-02-04 16:30:00,"Liverpool - Tottenham Hotspur, 2 - 2",1612,Liverpool,Tottenham Hotspur,2H,42.71547999999984,Pass,Cross,81,84,100,38,402|801|1802,Right|high|not accurate
227609182,346101,Trent Alexander-Arnold,England,2499984,2018-02-11 16:30:00,"Southampton - Liverpool, 0 - 2",1612,Liverpool,Southampton,1H,60.32092899999998,Pass,Cross,81,87,88,64,402|1801,Right|accurate
227609781,346101,Trent Alexander-Arnold,England,2499984,2018-02-11 16:30:00,"Southampton - Liverpool, 0 - 2",1612,Liverpool,Southampton,1H,2003.5514440000002,Pass,Cross,94,91,90,60,402|1802,Right|not accurate
227610000,346101,Trent Alexander-Arnold,England,2499984,2018-02-11 16:30:00,"Southampton - Liverpool, 0 - 2",1612,Liverpool,Southampton,1H,2650.437081,Pass,Cross,80,93,90,56,402|1802,Right|not accurate
230354681,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,1H,381.18567399999995,Pass,Cross,92,78,96,55,402|801|1802,Right|high|not accurate
230355082,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,1H,1714.594629,Pass,Cross,72,80,0,0,402|801|1802,Right|high|not accurate
230355242,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,1H,2211.320619,Pass,Cross,88,87,92,7,402|1801,Right|accurate
