event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
211072927,3310,Marcelo Vieira da Silva Júnior,Spain,2565687,2017-12-02 19:45:00,"Athletic Club - Real Madrid, 0 - 0",675,Real Madrid,Athletic Club,2H,2277.363773,Pass,Cross,78,5,86,78,401|801|1802,Left|high|not accurate
211072949,3310,Marcelo Vieira da Silva Júnior,Spain,2565687,2017-12-02 19:45:00,"Athletic Club - Real Madrid, 0 - 0",675,Real Madrid,Athletic Club,2H,2359.1234189999996,Pass,Cross,82,23,88,43,302|401|801|1801,keyPass|Left|high|accurate
211072955,3310,Marcelo Vieira da Silva Júnior,Spain,2565687,2017-12-02 19:45:00,"Athletic Club - Real Madrid, 0 - 0",675,Real Madrid,Athletic Club,2H,2399.822069,Pass,Cross,67,16,88,52,302|401|801|1801,keyPass|Left|high|accurate
213088970,3310,Marcelo Vieira da Silva Júnior,Spain,2565695,2017-12-09 15:15:00,"Real Madrid - Sevilla, 5 - 0",675,Real Madrid,Sevilla,1H,20.58591899999999,Pass,Cross,92,7,100,41,401|1802,Left|not accurate
213088974,3310,Marcelo Vieira da Silva Júnior,Spain,2565695,2017-12-09 15:15:00,"Real Madrid - Sevilla, 5 - 0",675,Real Madrid,Sevilla,1H,37.46141299999999,Pass,Cross,92,10,98,46,401|801|1802,Left|high|not accurate
213089310,3310,Marcelo Vieira da Silva Júnior,Spain,2565695,2017-12-09 15:15:00,"Real Madrid - Sevilla, 5 - 0",675,Real Madrid,Sevilla,1H,1661.704818,Pass,Cross,86,22,74,24,402|1801,Right|accurate
213089580,3310,Marcelo Vieira da Silva Júnior,Spain,2565695,2017-12-09 15:15:00,"Real Madrid - Sevilla, 5 - 0",675,Real Madrid,Sevilla,1H,2663.247941,Pass,Cross,90,12,90,70,401|801|1802,Left|high|not accurate
213090091,3310,Marcelo Vieira da Silva Júnior,Spain,2565695,2017-12-09 15:15:00,"Real Madrid - Sevilla, 5 - 0",675,Real Madrid,Sevilla,2H,1293.7423209999997,Pass,Cross,74,17,90,49,302|401|801|1801,keyPass|Left|high|accurate
213090227,3310,Marcelo Vieira da Silva Júnior,Spain,2565695,2017-12-09 15:15:00,"Real Madrid - Sevilla, 5 - 0",675,Real Madrid,Sevilla,2H,1769.5995119999998,Pass,Cross,84,16,91,65,402|801|1802,Right|high|not accurate
213090276,3310,Marcelo Vieira da Silva Júnior,Spain,2565695,2017-12-09 15:15:00,"Real Madrid - Sevilla, 5 - 0",675,Real Madrid,Sevilla,2H,1888.2970459999997,Pass,Cross,88,8,97,66,401|801|1802,Left|high|not accurate
213090579,3310,Marcelo Vieira da Silva Júnior,Spain,2565695,2017-12-09 15:15:00,"Real Madrid - Sevilla, 5 - 0",675,Real Madrid,Sevilla,2H,2678.9807229999997,Pass,Cross,90,14,98,70,401|801|1802,Left|high|not accurate
216986790,3310,Marcelo Vieira da Silva Júnior,Spain,2565711,2017-12-23 12:00:00,"Real Madrid - Barcelona, 0 - 3",675,Real Madrid,Barcelona,1H,1663.90459,Pass,Cross,96,11,92,36,401|801|1802,Left|high|not accurate
216986792,3310,Marcelo Vieira da Silva Júnior,Spain,2565711,2017-12-23 12:00:00,"Real Madrid - Barcelona, 0 - 3",675,Real Madrid,Barcelona,1H,1670.814981,Pass,Cross,88,12,92,38,402|801|1802,Right|high|not accurate
216987033,3310,Marcelo Vieira da Silva Júnior,Spain,2565711,2017-12-23 12:00:00,"Real Madrid - Barcelona, 0 - 3",675,Real Madrid,Barcelona,1H,2511.211317,Pass,Cross,83,3,88,48,302|401|801|1801,keyPass|Left|high|accurate
216987264,3310,Marcelo Vieira da Silva Júnior,Spain,2565711,2017-12-23 12:00:00,"Real Madrid - Barcelona, 0 - 3",675,Real Madrid,Barcelona,2H,649.078454,Pass,Cross,76,17,94,69,401|801|1801,Left|high|accurate
216987665,3310,Marcelo Vieira da Silva Júnior,Spain,2565711,2017-12-23 12:00:00,"Real Madrid - Barcelona, 0 - 3",675,Real Madrid,Barcelona,2H,1942.327539,Pass,Cross,93,15,93,69,401|801|1801,Left|high|accurate
216987690,3310,Marcelo Vieira da Silva Júnior,Spain,2565711,2017-12-23 12:00:00,"Real Madrid - Barcelona, 0 - 3",675,Real Madrid,Barcelona,2H,2004.1760679999998,Pass,Cross,82,21,68,72,402|1802,Right|not accurate
